Substance,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
CO2,PRT,Portugal,16.47525035,17.63704558,17.96542963,20.1205516,20.21176232,21.80830763,23.11308077,22.89307892,23.77409652,26.53474255,28.13009596,29.79673109,31.71301702,30.77426927,29.8708265,28.45201116,32.55350164,32.65412033,33.69576919,42.27983932,43.72770799,45.22620363,48.93110563,47.86180433,49.30084824,52.76231507,51.03331512,53.56360855,57.9821455,64.65508569,64.20775464,63.47042368,67.64899897,62.73469518,64.49980579,67.75039672,62.75593232,61.242654,59.15295853,58.3974346,53.16641732,51.37077915,49.72105819,48.11647833,47.64657204,51.67402421,50.50045483,55.11703855,51.0800731,46.4037656,40.80044737,39.5353081,41.2817135
CO2,PRY,Paraguay,0.632310984,0.643123336,0.700294796,0.773900077,0.748675436,0.803169365,0.892434209,1.270489246,1.526732984,1.462287065,1.495754271,1.444592963,1.430951994,1.393652957,1.530999518,1.528231935,1.631948914,1.814846737,2.04791632,2.048931987,2.180999799,2.131059079,2.554370704,2.911762869,3.392552048,3.850669379,3.79896212,4.207489862,4.408315712,4.412840644,3.638760818,3.775306955,3.952215516,4.078253023,4.125369063,3.802741465,4.097930491,3.891778507,4.547050743,4.690843744,5.220709262,5.426515995,5.386534806,5.627503138,5.978104391,6.713253663,7.587888595,8.447143843,8.719573775,8.496499382,7.957524557,9.9293951,9.932553592
CO2,PYF,French Polynesia,0.141563019,0.141599317,0.150973277,0.18153995,0.222695984,0.184069841,0.181396812,0.191530843,0.190099363,0.20425641,0.219922156,0.332989855,0.427421524,0.563006149,0.753144616,0.722280332,0.793974632,0.903961952,0.897153661,0.870990763,0.833429919,0.841785443,0.799054197,0.781471041,0.650749964,0.650614501,0.653059557,0.707443936,0.733012113,0.711438457,0.793078266,0.90252133,0.940940929,0.994141574,0.937404338,0.999815672,0.936799941,0.947472721,0.971900945,0.968897556,1.006186294,0.976654726,0.941623942,1.003939797,0.994591793,1.031257342,1.032225406,1.026427005,1.059237949,1.111984271,0.899028353,0.93498585,0.956694979
CO2,QAT,Qatar,14.71452246,18.31011937,22.03693211,24.68945914,20.8301077,19.93163044,18.6575512,16.70613048,18.81495578,17.61334377,14.57975903,11.84055608,12.65162734,11.35418575,16.36141397,15.46110942,16.24235993,16.40738664,16.76393067,17.51470594,16.9944054,18.03912627,18.98636801,19.482893,20.51783409,20.9920739,22.79546058,27.91418259,30.05976212,32.55065158,31.77164096,32.44972176,36.22121255,38.28950639,41.19227898,43.5827131,49.01110989,55.20631878,59.77686797,61.24089429,69.2721205,78.25090945,81.90903441,88.87304269,95.29951588,98.88294906,100.4702886,101.5323049,101.1643401,102.6446494,101.9429998,106.5490751,102.6179821
CO2,REU,Réunion,0.367727518,0.370826586,0.374734964,0.387869631,0.413079587,0.425741036,0.441685579,0.4556732,0.449103174,0.521678143,0.505920183,0.494255279,0.505388862,0.625783411,0.674980974,0.673671667,0.686504299,1.027126715,1.105087491,1.083846818,0.937739492,1.325494106,1.189454782,1.403713309,1.449781579,1.44789053,1.498609734,1.487264669,1.956406953,1.989964345,2.096980456,2.105411373,2.20789038,2.26731421,2.490471087,2.384289165,2.300250803,2.183882688,2.370900742,2.449884561,2.66593266,2.570397701,2.41310571,2.334153439,2.424695125,2.537163307,2.624854328,2.657284097,2.660675218,2.654979348,2.597163424,2.655505656,2.73652514
CO2,ROU,Romania,126.3762711,126.9730862,131.587099,143.9959027,145.8071826,157.4206939,174.8846205,182.9670727,198.3412811,203.3346198,200.8333729,201.7137934,200.5820064,202.5809622,200.1987797,199.203164,204.9124768,212.2715225,216.4387823,211.4559801,186.3651103,151.1057164,135.3860426,127.353793,124.152125,130.1369583,133.8851918,122.6950008,107.6390733,91.25153345,96.15822462,102.9615837,101.7091477,105.8046047,103.6780431,102.3609977,107.978894,105.3674023,103.8612451,84.85453837,82.30007167,88.82812079,86.73751035,79.09986113,78.6929589,79.92706446,78.24775036,81.25630255,82.36720598,80.5787845,75.42527254,80.12506306,77.2889994
CO2,RUS,Russia,1413.943034,1430.804942,1500.270963,1588.843638,1664.495365,1773.173206,1835.175577,1875.075814,1924.983448,1951.795361,2008.689479,2001.838908,2023.438052,2046.403551,2068.233193,2099.35766,2154.915914,2214.255637,2257.443214,2263.99564,2353.966801,2328.616083,2144.746495,1960.893673,1767.057178,1725.030425,1684.040174,1572.860736,1577.682232,1623.034691,1658.7939,1666.465112,1657.090028,1718.982944,1719.101907,1719.00503,1755.348065,1758.510742,1744.611993,1642.974941,1719.809618,1806.460303,1793.634305,1738.070664,1720.489028,1726.832129,1700.365279,1730.522475,1806.801433,1877.023846,1789.251413,1932.695427,1909.039311
CO2,RWA,Rwanda,0.069651123,0.069917395,0.076328423,0.079673506,0.079967245,0.095839721,0.127165983,0.126930135,0.142246012,0.143003149,0.338279604,0.410455345,0.420983108,0.472321889,0.443588929,0.463792868,0.467506828,0.472730028,0.545465151,0.547120866,0.553023606,0.497667872,0.499041503,0.500591005,0.479427746,0.470425475,0.471627946,0.481824099,0.497009724,0.513498431,0.680538028,0.695537412,0.818375377,0.708324335,0.686476854,0.741666905,0.744269493,0.677342691,0.677416858,0.695221073,0.730160987,0.761569463,0.846210099,0.941059093,0.956968983,1.104464041,1.208361671,1.309332846,1.457051446,1.509794523,1.441482977,1.585976525,1.626443997
CO2,SAU,Saudi Arabia,46.92386181,58.05131528,75.79782609,103.0996232,108.3533678,88.86056067,110.5047137,119.2325643,127.2238147,151.4673847,187.3887834,173.860444,177.9276348,176.9724455,136.09431,135.5014278,135.6071777,147.0403236,159.1126455,160.3052774,173.5969758,177.2327384,190.5712013,200.6951503,218.3804558,216.7761034,230.1344139,232.8364633,249.1072531,253.9546919,264.849858,275.4129949,293.3802353,307.9213614,326.588802,345.9322969,366.2985452,387.4531439,420.0466928,443.6227137,486.4796803,508.7630319,538.8673573,546.7324551,585.4595755,610.9546153,608.9978774,602.8419179,579.5409601,579.8860777,571.3419714,590.5824585,607.9075082
CO2,SCG,Serbia and Montenegro,30.29361226,30.42095627,30.56428102,33.23732598,35.59251125,37.15237932,38.56449269,40.63969203,43.68189727,45.44831279,44.60094617,52.78343813,56.50409493,59.81389382,61.66905557,64.88549252,67.59824189,64.10406373,64.11827649,62.94994038,66.14919533,55.35553401,51.11383992,44.87223404,41.34691508,46.69785222,54.64240437,59.57132262,59.49796478,42.24222341,50.64035968,54.41581504,57.99827022,61.94235154,66.56442554,61.57611111,64.07629503,62.5716474,62.10341576,58.24362142,60.18002524,64.75395486,57.76177922,58.70193729,49.83016046,57.76113164,59.60436685,59.44788997,58.55732116,58.61800994,58.87275078,57.03662981,56.87444055
CO2,SDN,Sudan and South Sudan,3.43706772,3.448117741,3.648135019,4.792930754,4.520385657,3.535438069,3.418723999,3.562026069,3.23499816,3.331117811,3.929813547,3.817053371,3.944394513,3.986347144,3.61936025,4.263163354,4.156654254,3.209860201,4.623699269,4.164664492,5.546532817,4.943403424,4.681432767,3.344180446,4.915002045,4.596491344,4.530094026,5.477735342,4.920246889,5.435545158,5.980855342,6.525737206,7.972018026,8.184966845,9.138186949,10.83453783,13.24234715,14.34875099,15.32611235,15.87496025,16.86064209,16.18800833,17.50166607,17.59447694,18.49638192,21.53597651,23.86688876,23.63495833,23.9030003,23.76155671,22.11324754,24.05917619,24.52323819
CO2,SEA,International Shipping,353.8463473,353.8463473,370.4094912,391.4254703,365.7500469,341.0385717,351.6744289,351.4884838,353.6181091,364.3568183,356.8099875,331.6956491,298.8689179,279.8036526,283.5600224,306.0962356,325.4135703,321.9360716,337.4670442,337.2195821,370.6958266,385.4370469,414.0543123,401.2704928,413.5651138,428.8343204,437.3903791,448.1406141,461.7253215,488.9885942,501.8658502,476.037971,494.3174166,502.0099792,551.6770371,571.1385677,608.342968,644.5611431,645.8725589,614.3966696,661.3894239,662.8356976,617.7848156,615.4872616,636.2098046,662.769124,679.3321062,705.980496,708.5103278,693.0258031,633.8452726,670.9392912,709.7059844
CO2,SEN,Senegal,1.348990295,1.348571342,1.430991834,1.539683396,1.649441575,1.799271786,1.883840069,2.004279352,1.959638211,2.168000874,2.243322196,2.214570468,2.120684201,2.112371838,2.259525651,2.336974452,2.236230043,2.253004299,2.166564595,2.277199816,2.364757504,2.377974445,2.613384244,2.55222443,2.606355831,2.754422321,2.971098849,3.268504251,3.66745523,4.046666263,3.98980181,4.512981847,4.682068849,4.543424815,5.176555065,5.748301909,5.614232084,6.218909892,6.443592376,6.592236722,6.977350907,7.478152191,7.363221395,7.840085179,8.382055043,9.21760539,10.29617976,9.977831481,10.32315792,12.39686971,10.79931981,11.67736337,12.07470917
CO2,SGP,Singapore,6.53897474,6.562218263,7.855255754,8.759209811,9.148921079,9.196735489,10.00511723,11.10193891,12.72307277,13.68125678,13.72927899,14.86898749,15.52141597,16.84669672,18.06311477,18.86535992,19.22319821,19.59545438,22.07691134,23.38999993,31.58052512,33.40260769,34.11815862,39.38653378,41.55450591,41.24998347,42.42120182,42.09564664,40.96657297,41.29938316,45.39707323,45.77909555,45.10347344,42.32897518,44.41120413,41.618376,41.85416073,43.35830761,42.92001295,43.7624313,48.89068532,51.34387931,50.16144124,52.63517015,53.8746874,55.19013086,52.98388053,56.89743823,54.35560195,55.98819065,53.93823193,55.07156172,53.43970673
CO2,SHN,"Saint Helena, Ascension and Tristan da Cunha",0.00276998,0.002770082,0.002240939,0.002498002,0.002665112,0.002319058,0.001842879,0.003370808,0.002847696,0.003014684,0.003235656,0.002070864,0.001833505,0.002962964,0.002643421,0.002942362,0.003261244,0.00458121,0.00512647,0.005209736,0.00953947,0.005442463,0.005170369,0.006460021,0.005564075,0.005845027,0.003500678,0.003848616,0.00384637,0.004104685,0.011233145,0.007516265,0.007533816,0.007992432,0.009096913,0.009710386,0.008530217,0.009922473,0.010380455,0.010602158,0.011492487,0.012011562,0.012192477,0.014875646,0.014850262,0.014967546,0.015662601,0.016357674,0.01719999,0.016915401,0.01557863,0.015935137,0.017900364
CO2,SLB,Solomon Islands,0.065929947,0.065943762,0.070316466,0.084579564,0.10378754,0.085759154,0.084508564,0.089234913,0.088564616,0.095168782,0.102478212,0.144670779,0.128334009,0.140940709,0.125859301,0.125346435,0.098898911,0.131190729,0.16018482,0.154318728,0.156111593,0.157695043,0.159133935,0.155710773,0.163816953,0.157036093,0.160895671,0.170745945,0.176919631,0.171740507,0.260273641,0.277914949,0.287121377,0.29595541,0.304146159,0.317562589,0.317267963,0.323535227,0.329134881,0.340141858,0.364489026,0.380498554,0.378820427,0.397153774,0.378769084,0.342163318,0.331477291,0.340205388,0.357393157,0.369552189,0.298885005,0.310836314,0.31805829
CO2,SLE,Sierra Leone,0.361639235,0.361754646,0.360042543,0.372539541,0.401929002,0.417465471,0.432785292,0.448075268,0.455302117,0.5251168,0.515563542,0.493734357,0.494606912,0.520890435,0.484805874,0.538349897,0.596475469,0.899221279,0.913036012,0.803842235,0.643989081,0.864179348,0.534651531,0.519760729,0.53866515,0.577801338,0.654359597,0.638268493,0.671417761,0.683203089,0.444152509,0.555075934,0.581401603,0.615746435,0.617232448,0.570537401,0.719110631,0.672506489,0.652895393,0.647889266,0.715927488,0.864775472,0.977115956,1.1179135,1.214240523,1.019910045,1.026923521,0.999472933,1.002631568,0.960387249,0.972581995,1.056625682,1.099697816
CO2,SLV,El Salvador,1.601160826,1.610351145,1.853652929,2.020442362,2.057224951,2.310657052,2.348199394,2.416478741,2.577387067,2.40124502,2.020718105,2.016035267,1.883024598,1.946439528,1.90119313,2.078743567,2.061610646,2.465457264,2.438298236,2.432195644,2.593036219,3.307671589,3.723030698,4.044497059,4.691151097,5.129481599,4.567202619,5.59874892,5.866956199,5.823152497,5.795810801,6.033520404,6.05131446,6.577024648,6.826986669,7.030506185,7.386589832,7.776453344,7.086247114,6.894824659,6.720782408,7.019795127,6.994859501,6.62836696,6.808269843,7.262932709,7.323587689,6.62853399,7.100217924,8.103474058,6.659080692,7.548040827,7.972434013
CO2,SOM,Somalia,0.571213384,0.571227556,0.568383229,0.588061987,0.634563014,0.659609527,0.684614033,0.709883292,0.722374346,0.833698021,0.819370455,0.911611151,0.837741447,0.896497116,0.894288546,0.881750636,1.01461259,1.041761921,0.940349138,0.891431169,0.639753436,0.491917364,0.388582583,0.397355843,0.397243529,0.403809662,0.420883684,0.42083921,0.429628494,0.437857404,0.645609636,0.670219426,0.740820305,0.750901068,0.748659073,0.759041555,0.788777381,0.796774152,0.77157214,0.769119782,0.795888076,0.784571809,0.780618846,0.778848991,0.777926914,0.820202704,0.809824249,0.791569901,0.80610413,0.831948231,0.844542156,0.918108281,0.940555502
CO2,SPM,Saint Pierre and Miquelon,0.036361767,0.036332021,0.044298209,0.044693128,0.039795628,0.048227005,0.04370091,0.048273681,0.048282913,0.047749244,0.047217802,0.046318992,0.039109506,0.042415545,0.047185686,0.042618226,0.054574487,0.073693975,0.079717997,0.099088313,0.085733559,0.081665682,0.076370728,0.042788132,0.043283107,0.027057983,0.026904193,0.015869657,0.021642949,0.020973856,0.016061606,0.016036379,0.018116059,0.021411443,0.020480522,0.021571272,0.023255162,0.025730687,0.027052096,0.029917134,0.033752027,0.026295958,0.027907128,0.034327363,0.036714854,0.035853945,0.038404715,0.034252394,0.041626038,0.039986365,0.036894022,0.037655582,0.037100407
CO2,STP,São Tomé and Príncipe,0.014392232,0.014396314,0.014326132,0.014824332,0.015997558,0.016617792,0.017230043,0.017841348,0.018130279,0.020922151,0.02053864,0.019663425,0.018253283,0.019984667,0.01929702,0.019232114,0.022058736,0.031097963,0.028544799,0.026322519,0.039276305,0.052850328,0.044856574,0.043583722,0.053285984,0.054173564,0.056499949,0.056440575,0.057577526,0.058665684,0.056506174,0.056433056,0.064635995,0.072843176,0.083365345,0.089858616,0.096384059,0.098761809,0.105872632,0.113649852,0.124826939,0.126644216,0.133215891,0.132787164,0.132502376,0.140375697,0.141373155,0.140807772,0.14048856,0.158633159,0.160963599,0.168579392,0.157906065
CO2,SUR,Suriname,0.626829355,0.62715274,0.72168714,0.750487292,0.676413391,0.751645728,0.71459083,0.782543371,0.801633564,0.792339989,0.774626943,0.65723587,0.583774356,0.428144418,0.378102433,0.491044202,0.496977546,0.394367042,0.48025749,0.570967543,0.63473587,0.591359648,0.562315481,0.568804869,0.557239322,0.576250016,0.563077145,0.588810611,0.605088912,0.553103254,1.478744245,1.51892269,1.116534639,1.23306024,1.392308538,1.68713024,1.529642276,1.412767331,1.457877364,1.449616396,1.747527417,1.953797265,2.442473027,2.286004289,2.618789885,2.723217469,2.95832931,2.447968391,2.150100471,2.660484987,2.605413619,3.284717989,3.28902435
CO2,SVK,Slovakia,43.80187362,43.76187052,44.52932181,45.93432041,46.64754247,48.09559776,49.0973358,51.06488208,57.28749069,58.56515991,62.4383961,60.56068298,58.77728564,58.49036631,60.58974372,60.36905313,57.42312813,59.32823172,60.22769512,59.74234231,60.11813733,52.05703489,48.64382745,47.35085898,44.87615767,45.22710932,45.41772067,45.26856866,44.30904129,43.75228399,41.29758088,41.69098244,41.40062077,41.68619014,41.17049093,41.80609378,41.20878843,40.67675955,40.69516874,36.89263044,39.32794434,37.55727572,35.83843127,36.14933075,33.65885839,34.11120144,35.05662234,37.30563689,36.64866243,34.4751617,32.3100492,36.26316446,35.23324004
CO2,SVN,Slovenia,10.45345533,10.39894765,10.17758852,11.68064483,12.49816486,12.04143327,11.60793299,12.63786492,13.29518858,14.08522468,14.2972509,11.58773915,11.31132129,13.87727945,14.03958348,13.70218083,13.58633674,12.93569585,17.29463152,16.12353561,14.94048448,13.86313567,13.27984181,13.9803126,14.07773593,14.97765208,15.73118021,16.2301992,16.04284378,15.4372592,15.03739481,16.89581361,17.205852,17.05399262,17.39865767,17.63613673,17.9446953,17.92217632,18.88814177,16.89022183,17.16271442,16.08226646,15.51929101,15.51394933,14.13018067,14.2990984,15.02523858,15.34831626,15.33011484,14.8845006,13.54788387,14.28068988,13.94691544
CO2,SWE,Sweden,94.33116836,87.13516942,87.43922134,89.85923669,82.74584583,84.36004542,91.16376603,87.58653176,82.27090624,85.16928958,77.79795265,70.40893726,64.35904911,58.72459766,58.15772467,62.10650779,63.71299437,61.81467951,59.93585318,57.11666635,56.53744502,57.07003264,59.86290293,59.70270329,62.05149845,61.87377987,67.38989053,61.57715829,62.71386455,61.35507962,57.74421153,57.94595996,59.39243442,60.0295235,58.37365435,55.02382047,55.39276161,53.16427863,52.1375976,47.57920129,53.55667426,49.26630134,46.87399004,45.10712571,43.78596788,44.15533617,43.6924939,43.31253268,40.93147675,40.20311198,39.07941939,38.03212685,37.85024718
CO2,SWZ,Eswatini,0.224574061,0.224625258,0.230986985,0.243652123,0.250008084,0.281627671,0.275356262,0.27535841,0.56022839,0.561327193,0.617680382,0.581418039,0.587240642,0.439844314,0.498952448,0.573992664,0.633488644,0.664592943,0.708769686,0.743096072,1.104981536,1.089713001,0.912335963,0.819562869,1.458991532,1.417007868,1.134655619,1.15582979,1.177951523,1.264738222,1.096994226,1.111530974,1.081682813,1.003655694,0.99313198,0.989672118,0.99801015,1.031940673,1.012796033,1.049088359,0.855103066,0.818796275,0.810356268,0.962158362,0.982279441,1.020624098,1.120674267,1.110044425,1.110097135,1.173800679,1.152030714,1.188446797,1.34889704
CO2,SYC,Seychelles,0.106877622,0.106881408,0.106335599,0.110051157,0.118833125,0.123457162,0.128014803,0.132561502,0.134687703,0.155588207,0.15267717,0.116912933,0.099414784,0.187957472,0.190924982,0.199736069,0.197070166,0.294210331,0.400538312,0.383771706,0.270694018,0.390206271,0.328839244,0.329078568,0.328936099,0.34638037,0.361340383,0.383052697,0.3907072,0.398082312,0.779785579,0.848086489,0.761039188,0.763525896,1.071180181,0.970453544,1.062637663,0.875623429,0.93155556,1.010981048,0.925477495,0.777553133,0.889405288,0.798450778,0.932374844,0.984410426,1.062337399,1.088475955,0.979051664,1.016241747,1.031147575,1.075073336,1.095060704
CO2,SYR,Syria,6.327476804,6.359549331,6.128690367,5.825149364,7.92906312,9.274078229,10.66188615,11.72882595,12.02459535,15.32247493,14.35154586,16.14516742,19.12078694,22.59338917,25.31474144,22.83847304,23.81833242,30.25399788,29.68072159,28.63453821,32.96004727,36.0596448,35.82472083,36.81362587,38.82121566,40.44723421,43.46551371,43.27310076,45.95294572,45.14588632,45.84276198,45.95096836,45.76064345,45.91664294,47.98307241,58.7641599,61.52612733,64.98221319,66.63855761,62.36861327,62.64785532,58.62619557,46.11082717,31.18964234,26.97055053,25.61652929,24.65460282,26.52747492,28.9218357,27.6055953,26.08059907,27.16541128,28.23736628
CO2,TCA,Turks and Caicos Islands,0.003240038,0.003237505,0.003946192,0.003981546,0.003546227,0.004296349,0.003894009,0.004300906,0.004301938,0.004254747,0.004207823,0.004128349,0.003873818,0.003782312,0.004207161,0.004222301,0.004392951,0.004668347,0.005040904,0.005167315,0.004755415,0.004825133,0.004868638,0.004773183,0.004731637,0.004674058,0.00464682,0.004716844,0.005308696,0.005145995,0.01623784,0.017211811,0.023770136,0.025604919,0.02618159,0.031263074,0.038757463,0.048579595,0.054385465,0.060674277,0.068425225,0.052941151,0.056953123,0.069008506,0.074991121,0.075484056,0.082376895,0.080715348,0.090556358,0.103671047,0.088061203,0.085024401,0.088357012
CO2,TCD,Chad,0.153739335,0.153987155,0.153584362,0.158786545,0.170855905,0.177238191,0.184134153,0.193914915,0.196981813,0.224772704,0.219220695,0.198777641,0.185728237,0.19930818,0.097253655,0.116253106,0.199646478,0.249853482,0.142736434,0.144858965,0.23869171,0.294540245,0.253571313,0.13058339,0.146638033,0.149829587,0.156876422,0.16293999,0.165608005,0.16807407,0.247561032,0.245639858,0.264179424,0.393094267,0.439688281,0.463999732,0.48413923,0.555571752,0.474303513,0.48198727,0.509028202,0.669031908,1.197195613,1.298977637,1.396036254,1.592208714,1.622366834,2.096986517,2.20642485,2.260290612,1.978144041,2.124322801,2.110382569
CO2,TGO,Togo,0.348106752,0.372311439,0.417990579,0.366977809,0.339835187,0.394373338,0.349331728,0.460139584,0.500600672,0.55770066,0.514608357,0.498640225,0.563562025,0.411170906,0.456462869,0.430443659,0.639087604,0.693319572,0.679669531,0.689514308,0.75471805,0.698412085,0.532885763,0.410774443,0.747434729,0.737135754,1.129441011,0.84923462,1.046241469,1.353807979,1.250773971,1.125976307,1.198572878,1.436959381,1.377356507,1.310966213,1.22165603,1.217591829,1.588848737,2.710557874,2.524780145,2.316933752,2.212237274,1.901228125,1.733554717,1.544696493,2.094268474,1.820166328,1.993302949,2.184758711,2.175255688,2.371460908,2.437951348
CO2,THA,Thailand,18.1079502,18.18544055,20.63255552,23.256452,23.23597375,23.84181915,27.25654164,30.12443508,33.40096374,35.52940063,37.28732998,36.70432366,35.53061391,39.50426169,44.68804982,48.72125055,50.36953202,58.1333734,66.14871441,77.03124711,93.92642446,103.7364203,113.3743621,128.5362932,144.1117798,163.2311749,183.5419551,187.1265404,166.5511906,174.0806255,174.387926,183.0434698,194.5276342,202.3352603,220.476733,228.7033431,232.2107035,237.2140498,238.3047941,231.4285372,245.6832104,246.0703532,264.1019831,275.3196237,271.7352011,279.088634,275.376706,274.0369642,271.2509551,281.5514822,274.2990931,276.2881226,282.4458346
CO2,TJK,Tajikistan,6.976981021,7.01050367,7.365031469,7.739463351,8.113118122,8.71545868,8.844951803,9.083819917,9.364023797,9.607588257,10.17333243,10.21778564,10.26911281,10.42815026,10.36355159,10.8959084,11.35693306,11.59939197,11.81335031,11.83253788,12.32406172,11.63268726,8.559270231,5.801172612,3.589452548,3.045683176,2.701429089,2.977359327,3.216000653,2.996374604,2.784720093,2.742279336,2.755703986,2.816527692,3.352229066,3.191253657,3.489867971,4.050482071,3.790962834,3.050212594,3.071215447,3.082583744,3.502368089,3.594113472,4.768404512,5.091929434,5.715135033,6.933425047,8.203864285,9.037946169,9.384515289,10.41457085,10.55128074
CO2,TKM,Turkmenistan,28.3370784,28.42934674,29.79314527,31.26335967,32.66783796,35.56936238,36.08678339,36.82688253,37.74570838,38.55511607,40.18702589,40.43621374,40.82699178,41.33910852,41.97050219,42.85913142,43.69746193,44.62859414,45.27850654,45.49726411,45.70080137,38.74239499,28.62553881,27.16215219,34.25595632,34.67487594,31.53367914,31.52353163,32.63097393,38.58341805,39.36120155,40.31151325,43.24670876,48.18068268,51.35206763,52.92501727,54.98288238,60.81247164,61.96499512,54.65845946,61.68166954,66.5084337,68.88787513,66.18891025,64.40470718,66.42297299,66.61221304,66.56494572,65.81684137,66.00051059,66.57449888,68.6292592,69.88293502
CO2,TLS,Timor-Leste,0.001400068,0.001439507,0.00148404,0.001520575,0.001544549,0.00154509,0.001516254,0.001468819,0.001413323,0.001367198,0.001348116,0.00135495,0.001385548,0.001431791,0.001482474,0.001529693,0.001570212,0.001606143,0.001642251,0.00168392,0.001733053,0.001785417,0.001854733,0.00192026,0.001965331,0.001991635,0.001989357,0.001957449,0.064644964,0.163522489,0.228322194,0.124411351,0.10586689,0.274490891,0.5218118,0.350805306,0.340558855,0.304050216,0.301277793,0.335981877,0.329680876,0.366141807,0.623638053,0.756492596,0.745892197,0.703974722,0.670398733,0.697579614,0.683332936,0.667072734,0.541805196,0.548859656,0.572608581
CO2,TON,Tonga,0.018949662,0.018951518,0.020196682,0.024266584,0.029748423,0.024594179,0.024234068,0.02558229,0.025389025,0.027273697,0.029358572,0.043468269,0.042818348,0.042336445,0.03780534,0.041802401,0.022525421,0.057613998,0.073275834,0.086705545,0.087704042,0.090514314,0.087398781,0.085532262,0.121919676,0.106250079,0.12261766,0.136350002,0.143595903,0.13935961,0.111582613,0.103042531,0.112128158,0.133591935,0.118696873,0.12875684,0.140825691,0.114122734,0.123963762,0.13571361,0.128345353,0.122501059,0.120366173,0.120677276,0.133378264,0.13821005,0.146707344,0.180580649,0.158680509,0.193946813,0.156754443,0.163050102,0.166856372
CO2,TTO,Trinidad and Tobago,6.359084695,6.300457211,6.433596142,6.672490515,6.453886436,5.872355423,6.824537317,7.579434952,8.01670103,7.858506593,8.640950462,9.181167885,10.37993344,11.10652826,11.59359459,11.80579479,11.6438652,11.99991101,12.77962316,12.78113529,12.67022159,12.93365158,13.28085641,12.95051972,14.3162256,13.8183361,14.87342297,14.85093158,17.95455977,18.45276897,18.67780984,21.24333502,22.92966714,26.34736109,28.31404497,34.04630279,37.37172021,38.17915242,37.2985084,36.14847864,39.70605071,40.03581518,36.79519949,36.02953505,35.89895032,35.53353495,31.852053,32.3097341,31.53623572,32.07462823,29.43495972,29.26487209,29.21740073
CO2,TUN,Tunisia,4.252942245,4.267443906,4.804922466,4.829481401,5.323485848,5.420132452,5.784639772,6.511166169,7.226448179,8.533490077,9.407169511,9.72785514,9.458314617,10.9889362,11.44933868,11.84777023,12.19631603,12.33385222,13.12710659,14.16638419,14.72250575,15.21923841,16.17483901,16.80526554,16.91445703,17.27909699,17.82230302,18.36551377,19.17270536,20.15623782,21.12301772,22.00491249,21.7699133,21.55825051,22.80791782,23.43969724,24.2308154,24.97326227,25.41841826,25.35665207,27.7219772,26.2558064,28.23387145,28.21372091,30.19697576,30.71374607,29.85443961,30.15910626,30.17837522,30.27186971,28.69659539,35.14764259,35.91538902
CO2,TUR,Türkiye,45.12741627,49.5157829,57.39852509,62.29006226,64.82184872,70.16773114,77.8569431,85.85930986,84.72464854,78.1383612,81.55312517,81.69866057,88.60975842,93.54900702,99.05636883,107.664369,117.8867332,128.2610344,124.4524701,137.802087,155.0200713,152.3863737,158.8360199,164.394199,163.4392366,178.231783,194.2324512,204.3571271,205.9488042,204.5040762,226.9144063,206.7284167,217.3196193,229.1961421,235.6291142,245.6485424,273.6837,300.1685549,299.0326597,301.4416879,312.2163438,332.7711393,344.1787256,334.1108151,355.6857368,368.3595787,392.3753725,434.0800623,430.3927891,415.2444493,425.0930064,466.7904561,481.2475232
CO2,TWN,Taiwan,36.262929,36.43565015,40.97927942,45.48971083,44.51986719,48.20517863,57.12835169,61.43799197,69.49866785,73.1569154,80.22232747,73.63313811,72.63514988,76.82107401,80.01198946,77.23921651,89.81163721,94.75475236,110.0959935,119.4338066,121.7705439,131.1890378,138.9324802,148.540436,157.3449244,166.3404395,174.9948541,188.0549109,198.8637172,206.7525562,224.6317649,231.5200983,238.7779134,249.3790479,258.9758045,266.891858,274.0842205,278.9219002,266.3997312,253.6969147,270.1941705,275.8868334,270.9660479,276.3879444,281.5701737,279.6595641,284.3385016,289.78022,286.8231471,276.5999161,274.6382689,288.6167306,275.5739802
CO2,TZA,Tanzania,1.568022197,1.568448929,1.834353545,1.905275345,1.747597811,1.632920059,1.578712821,1.609459477,1.684551769,1.776451969,1.752026221,1.771919296,1.614513087,1.581049781,1.65283934,1.742814948,1.842684698,1.874729599,1.956362892,1.971661909,2.083867062,2.20950428,2.04672257,2.148560512,2.129284094,2.927809696,3.452064361,3.238258446,2.819068595,2.635557063,3.068112739,3.250381872,3.707650645,3.930890647,5.303548428,5.931416558,6.18284161,6.057750754,6.221522166,6.054360019,7.085388471,8.132880935,9.723055797,10.88604386,10.20068796,10.8770958,10.99015756,12.01637416,12.42143011,15.26894445,14.91145625,16.54122342,16.97874393
